event_id,user_id,imsi,imei,timestamp,domain,ip_src,ip_dst,port,protocol,duration,bytes_sent,bytes_received,vpn_usage,cell_id,location_lat,location_lon,is_fraud,anomaly_type,runbook_id
7a6037c54a9917a4,179ad5553fe49e0a,a623187b940e3c5c,b6e64b4ac523ef35,2025-09-01T03:50:49.781357,site22.example,10.2.188.186,10.0.201.113,443,TCP,10.25388589919727,6565,9925,False,cell_533,30.7665,76.8165,0,,
75aed2a167db7140,f16e5f609bfc9452,c809a8840c93983f,a5fefbfa5a8ef047,2025-09-01T03:51:08.082349,site774.example,10.1.61.92,10.0.189.127,80,TCP,47.81579090339738,31649,10432,False,cell_683,30.7415,76.7915,0,,
3cc977294a0aa939,695e6950cb12de05,25123ee03e93d1b1,5aeaabfb32e96db0,2025-09-01T03:51:21.291860,site294.example,10.1.109.28,10.0.231.106,80,TCP,8.539610249779203,2394,4320,False,cell_170,30.785,76.835,0,,
915ea7898566f168,877ccc729f50eebf,33066efff8e7c459,00cdd4e97e1192ab,2025-09-01T03:51:36.512513,site709.example,10.0.247.177,10.0.78.41,80,TCP,16.90550364972756,33375,11424,False,cell_125,30.7625,76.8125,0,,
b5cbe13b337bedb8,53fde9cd43f9bcbf,06dd90293b39cb76,2fe0944e97d83746,2025-09-01T03:51:42.848459,site1268.example,10.3.214.3,10.0.38.54,11361,UDP,1.7203684975448215,6876,11844,False,cell_1432,30.716,76.766,1,VOIP_SPOOF,ADHOC_VOIP_729
e8a96658611ad4e0,779e821329da5fdc,63daa44ca36554cf,986d03e5a32d5df0,2025-09-01T03:51:53.880911,site869.example,10.2.47.49,10.0.61.241,5228,TCP,20.46341314486193,9319,1307,False,cell_982,30.791,76.841,0,,
eb500a775be5e641,be40172771381e51,af18888dc27db34a,5b37e67a96c1b82f,2025-09-01T03:51:58.960401,site1524.example,10.0.17.181,10.0.63.25,443,TCP,103.42249084301338,186931,99711,False,cell_1102,30.751,76.801,0,,
2050a895bd513322,f7dca12b76ae0395,b58a92c7c724fbc1,777d490b47573d6c,2025-09-01T03:51:59.447548,site1913.example,10.0.120.206,10.0.25.47,80,TCP,17.27413250736763,30821,43651,False,cell_414,30.707,76.757,0,,
c2e17f182f955d60,6a6ed6d8c657e291,fdb5e13e8e0b79eb,d0444319e3ff727c,2025-09-01T03:52:08.280838,site62.example,10.0.119.87,10.0.171.210,5228,TCP,58.46820251115399,110459,194662,False,cell_1103,30.7515,76.8015,0,,
9c10cc0b6a63dbc3,4c1aacc91a1282e1,dd1bf8b47c99cab6,6fc1bd8d08fbda18,2025-09-01T03:52:21.651886,site181.example,10.0.101.132,10.0.9.210,5228,TCP,139.09551762117806,181551,210889,False,cell_1198,30.799,76.849,0,,
3f6c3ba4974771fd,b3f1dd29606a5f99,31eda92efc02e94e,ccdfa8430c0387e1,2025-09-01T03:52:27.893991,site1122.example,10.0.109.88,10.0.152.21,443,TCP,9.61214780054171,4559,4557,False,cell_874,30.737,76.787,0,,
f673acf433381b2e,7cf627aabe9bd903,a53a842c65bab4ea,9aafc86406c30c4b,2025-09-01T03:52:48.771834,site150.example,10.1.107.95,10.0.112.166,5228,TCP,33.135297364977596,21777,28714,False,cell_895,30.7475,76.7975,0,,
29f84e8f49029682,1e9d4fa2655479c8,6fc45e2bba9669a9,594d4b3592c2b2bd,2025-09-01T03:52:48.945313,site309.example,10.1.250.251,10.0.203.254,80,TCP,13.30216892024068,3428,4825,True,cell_1560,30.78,76.83,0,,
4fdf6ec2c6f4cb73,f154dea678157e3c,181897eaa9ca5922,50ca4ccdd7992e57,2025-09-01T03:53:06.003332,site1298.example,10.1.113.83,10.0.31.76,443,TCP,10.577740070909007,7120,1584,False,cell_219,30.7095,76.7595,0,,
c1a05cec2904dba7,d69ce0b24a1449f2,bd26de70175bc3b8,ca769022cb5270f8,2025-09-01T03:53:07.265791,site195.example,10.0.92.242,10.0.112.37,443,TCP,152.1393685099099,17531,9045,False,cell_746,30.773,76.823,0,,
c4b6c72ccfacb458,edf65ec030fada23,7f612051723585f2,5914aab63c4d5680,2025-09-01T03:53:10.670105,site5.example,10.0.19.67,10.0.133.239,80,TCP,9.712949897703842,10454,20195,False,cell_470,30.735,76.785,0,,
5a26181bfa26a3e7,01eafd1e021c73e1,28ae00c869755d49,d5cfe6db7d9401c4,2025-09-01T03:53:11.434550,site1014.example,10.1.126.222,10.0.220.53,80,TCP,25.89225227185255,9424,17869,False,cell_712,30.756,76.806,0,,
31b0779e94bd5c58,7a015bad1b7dc168,a7e41439e11bc199,994c8e24c1081739,2025-09-01T03:53:16.355138,site120.example,10.0.218.37,10.0.47.55,80,TCP,10.393359889469314,2807,4441,True,cell_592,30.796,76.846,0,,
af74f1beb74cecbe,1ad867108916eee4,66a443ac90c7a5b4,490cca66e704d527,2025-09-01T03:53:17.940319,google.com,10.0.206.176,10.0.108.27,5060,TCP,15.211261761188487,8237,11664,False,cell_205,30.7025,76.7525,0,,
bd6af593e5afc0e4,406b991d941a672f,1f0b3c3bf6fb2bf1,ff7ce4df443cb82b,2025-09-01T03:53:52.522385,site1925.example,10.2.146.84,10.0.215.3,5228,TCP,21.151479313527076,10971,19553,False,cell_1099,30.7495,76.7995,0,,
b9836dd9eee286c7,6a6ed6d8c657e291,fdb5e13e8e0b79eb,d0444319e3ff727c,2025-09-01T03:53:54.464321,site1.example,10.0.119.8,10.0.253.220,443,TCP,16.270106992900658,7304,14577,False,cell_1103,30.7515,76.8015,0,,
fd13ef5600d25d27,a5ba4f94014ed8f8,d7ead4da27539851,81ac1400e2f28ef0,2025-09-01T03:54:20.433008,site198.example,10.0.64.78,10.0.192.236,5228,TCP,7.62455065458182,6614,10135,False,cell_1074,30.737,76.787,0,,
2b027e27cd0f1d00,3f6e12e84d82ccd8,fa8de629ddfb1ebe,defc30798a3cd6eb,2025-09-01T03:54:48.695499,site1295.example,10.2.73.161,10.0.126.38,443,TCP,25.849229867268786,3498,3225,False,cell_811,30.7055,76.7555,0,,
a9b7fe68d7fc0589,9ab817f4a5860f59,6f3213dc8b8a27c4,a72f3be92f13a2e1,2025-09-01T03:54:56.983233,google.com,10.0.54.54,10.0.97.143,5062,UDP,44.4278356525857,108101,35308,False,cell_1587,30.7935,76.8435,0,,
4e3c0468ebece022,5b65972ca6fbb6fb,9a4549f32692b929,54103bf1862d11ec,2025-09-01T03:54:59.251164,site1891.example,10.0.26.151,10.0.253.31,443,TCP,64.73698687368176,229847,272550,False,cell_1222,30.711,76.761,0,,
78acdce7673ad3d5,7f04f9ffb182df13,e80ef79164a23ad3,fc57973b0951def9,2025-09-01T03:55:07.149920,site925.example,10.1.126.139,10.0.17.244,80,TCP,14.541298599216649,21270,12598,False,cell_665,30.7325,76.7825,0,,
b706857c0f273977,58b1fb9a92711310,509543d94c4d472e_swp,a3393fdca73df282,2025-09-01T03:55:13.332957,site1161.example,10.3.209.93,10.0.30.13,80,TCP,309.8844292504463,108221,140311,False,cell_1062,30.731,76.781,1,SIM_SWAP,ADHOC_SIM_2661
bf2935ec1271c5ab,68f61bcdb1b2603d,19f3460c0c9f1137,a4eaf0ba0d0fa355,2025-09-01T03:55:14.741075,site27.example,10.3.14.248,10.0.179.152,5228,TCP,151.09264239301046,104555,13491,False,cell_94,30.747,76.797,0,,
78323fc39444af4e,7ed37e96dfd678c3,aa28916536e9f3a4,5d24de853edbc013,2025-09-01T03:55:24.118242,site1199.example,10.2.93.40,10.0.102.1,5228,TCP,26.17960905116379,6930,11755,False,cell_1314,30.757,76.807,0,,
bbc169d673654091,f7a761d63ebe474c,8210ed9f2a7259d4,46c6f193445bf5bf,2025-09-01T03:55:27.144097,instagram.com,10.2.222.105,10.0.150.201,80,UDP,29.04186893182814,39667,28521,False,cell_1463,30.7315,76.7815,0,,
feaa41151cd79f2e,376335decfda75d0,a351887b69262d09,c33dd04dce94dfcb,2025-09-01T03:55:38.648727,site60.example,10.1.37.94,10.0.165.71,443,TCP,39.90449713452728,55894,94623,False,cell_1180,30.79,76.84,0,,
7944bc567b34d0d2,397cee02bd4dbcec,cb78666d58fcab8b,48eeb67e877407c9,2025-09-01T03:55:51.360957,site1853.example,10.2.175.244,10.0.217.233,80,TCP,97.529417151941,25452,15392,False,cell_76,30.738,76.788,0,,
813408795fb03951,3765af864efd1a72,99bdc14fc991c5c0,b9c0a5e5c646bf94,2025-09-01T03:55:52.552067,zoom.us,10.1.124.101,10.0.34.172,5060,TCP,81.69533183322035,87899,119648,False,cell_234,30.717,76.767,0,,
2696386d7a359fff,69602b0eea22ab6d,f2cfcd0b16ca2ca3,29ace254ef0fa037,2025-09-01T03:55:54.499756,site328.example,10.2.251.102,10.0.21.120,80,TCP,15.141429208025611,7964,10638,False,cell_1071,30.7355,76.7855,0,,
c47d00041be590d2,3f6e12e84d82ccd8,fa8de629ddfb1ebe,defc30798a3cd6eb,2025-09-01T03:56:35.037469,site724.example,10.2.73.251,10.0.67.212,5228,TCP,27.334165136483662,13581,15413,True,cell_811,30.7055,76.7555,0,,
70d136a2e028d55c,7a015bad1b7dc168,a7e41439e11bc199,994c8e24c1081739,2025-09-01T03:56:57.202166,sms-gateway.example,10.0.218.224,10.0.211.148,5228,TCP,1.791337769971173,195,11258,True,cell_592,30.796,76.846,1,OTP_REDIRECTION,ADHOC_OTP_4248
ea2fa1f57bf5fe9e,0ed96ccdc55caee5,39786cf3c678558f,a7a6b977e7e1848a,2025-09-01T03:57:04.785121,site1724.example,10.0.212.204,10.0.111.147,443,TCP,17.001021747313416,28359,38103,False,cell_1472,30.736,76.786,0,,
e99a37b1aba48105,74ae85614249bdae,7f6d44b2640b424a,222683b864e0359e,2025-09-01T03:57:26.734946,site1941.example,10.1.55.162,10.0.198.152,80,TCP,17.138795623652623,12603,18248,True,cell_1463,30.7315,76.7815,0,,
97576d4e9303971b,0669b311dfe249db,8f249f0237e0a9bd,0fca339ecfa79778,2025-09-01T03:57:28.619203,site1243.example,10.0.249.82,10.0.212.66,80,TCP,22.92001091551194,20220,32949,False,cell_1158,30.779,76.829,0,,
f7b978d275015f12,2c33891689ccb94d,23b7f9fac8b82f26,8100e02df99db557,2025-09-01T03:57:32.789189,amazon.in,10.2.4.149,10.0.238.114,8080,TCP,68.41028326032989,28724,14056,False,cell_845,30.7225,76.7725,0,,
e0b2d7ac0365d780,1f107e8fd6b212e0,9c263112a71bf882,b3559868ab4a6958,2025-09-01T03:57:33.470360,site741.example,10.1.178.112,10.0.110.206,443,TCP,44.17968158517056,13517,22903,False,cell_1250,30.725,76.775,0,,
edd58a2da726216f,ef4934618741d348,55f8531d31315651,bce5696f11bdcf43,2025-09-01T03:57:44.088900,site1984.example,10.0.229.238,10.0.30.28,5228,TCP,13.523392186518246,2238,3485,False,cell_185,30.7925,76.8425,0,,
031e89dde233131d,6fb2f9045f60687a,dcbd48ec05c574f0,6a0e3bddab5bfcb3,2025-09-01T03:57:45.656480,instagram.com,10.0.124.1,10.0.207.90,10974,UDP,5.132202941840644,163749,271917,False,cell_27,30.7135,76.7635,1,VOIP_SPOOF,ADHOC_VOIP_3235
0ca55e4a47b7a1e6,19d6cac02fe44868,732ababfe8dbd1f1,f46a21a570eb3680,2025-09-01T03:57:46.939873,site537.example,10.2.129.133,10.0.23.90,5228,TCP,10.690197192848364,10911,13602,False,cell_254,30.727,76.777,0,,
32c1cac499b201fb,76a54ff41c006544,06b7e348eb61c731,fe544a67b96f956a,2025-09-01T03:57:51.951879,site1564.example,10.3.52.217,10.0.197.15,443,TCP,39.00576620178874,3456,491,False,cell_1181,30.7905,76.8405,0,,
d2dee8ef5f88deca,2ddeb68468589287,6e24284ab1d0208c,347f85fb97d10ea0,2025-09-01T03:57:55.519617,site742.example,10.3.140.80,10.0.125.196,443,TCP,37.49477012189331,81817,25681,False,cell_1011,30.7055,76.7555,0,,
0fb1e5f0ae3903aa,ed9884fa3e4398f8,ab65b26589cd7135,ba4bcde485eb4cb2,2025-09-01T03:58:08.001769,site981.example,10.0.81.249,10.0.69.70,5228,TCP,22.6385755546663,10768,17366,False,cell_584,30.792,76.842,0,,
b7ca4b8861f48a26,0be3061caf579bf1,fb3b7adcb22de26c,b720b52d86f2072e,2025-09-01T03:58:08.855276,site761.example,10.2.46.163,10.0.180.248,5228,TCP,108.94260051689754,55341,43692,False,cell_616,30.708,76.758,0,,
eb159b0b8bf5a1bc,f6ec2c13e010ffe2,3a89e2e6ca2a8eda,8feb005df40fd963,2025-09-01T03:58:20.451996,site113.example,10.1.115.77,10.0.191.253,80,TCP,143.5722981176079,110124,140053,False,cell_64,30.732,76.782,0,,
fce6aec35ec20f0b,69c37df5f7f1a4db,f728eca79caf2799,cb1aea1d87fa6a8d,2025-09-01T03:58:24.001761,site1408.example,10.2.209.185,10.0.96.105,5228,TCP,33.251190635918995,13616,22191,False,cell_361,30.7805,76.8305,0,,
2131960c43481eb3,a6fa0481696075f9,2f2b40ea90da9d11,2a19501c0411679b,2025-09-01T03:58:24.337991,site886.example,10.2.81.7,10.0.35.15,80,TCP,50.76585207590541,26955,26328,True,cell_1259,30.7295,76.7795,0,,
73174a268e45e2ea,a51c0436cf0b2e42,a07155f3db13ae25,e5b42ee215a45a47,2025-09-01T03:58:25.019198,site1912.example,10.3.90.78,10.0.65.111,80,TCP,6.306231039902375,8242,7946,False,cell_1253,30.7265,76.7765,0,,
0a7d1b86e47d759c,a7b9ab5b63746213,f6f0405248a26642,3e555316f3a91deb,2025-09-01T03:58:50.532103,youtube.com,10.0.9.90,10.0.184.180,10000,TCP,35.60967513544183,33383,12020,False,cell_1495,30.7475,76.7975,0,,
b36a0d4d4e2b2a95,8003624b23426121,6ae06cdc56a77a53,8822e219f0a0df3a,2025-09-01T03:59:19.392624,site1561.example,10.0.135.76,10.0.57.37,5228,TCP,5.510321115850454,7649,9271,False,cell_845,30.7225,76.7725,0,,
a1daed63a3071825,97b55f423f5c81b3,91bf641fbe54b721,841c47cc32874278,2025-09-01T03:59:36.789049,site2000.example,10.3.150.62,10.0.98.87,5228,TCP,65.3811143254984,30224,31534,False,cell_791,30.7955,76.8455,0,,
27494bd6ff810911,99d17dd33bed251a,a933e8727b6a2f22,16dbdf7ec88bbd30,2025-09-01T03:59:49.049348,gmail.com,10.1.193.5,10.0.104.191,8080,UDP,30.16679039183638,52078,18786,False,cell_359,30.7795,76.8295,0,,
7821738b03c6c844,23f978558714cbd0,47fbafc2cbdda281,486d462ff502b50c,2025-09-01T03:59:56.908884,site42.example,10.2.120.222,10.0.41.25,5228,TCP,97.56388586830333,67546,31193,False,cell_880,30.74,76.79,0,,
f43eb387ce2597df,0a20c26f6b6af2d4,909dde6151fce4cf,7cf9bff5a847e495,2025-09-01T04:00:10.475837,site960.example,10.1.13.86,10.0.63.138,443,TCP,103.14372000930818,83272,132532,False,cell_191,30.7955,76.8455,0,,
eb60cae34fd10acc,2ef14c7ea515d861,2e0f3de147ec6b2f,395a90ed392d6aae,2025-09-01T04:00:44.627880,site80.example,10.3.85.138,10.0.186.192,5228,TCP,52.42966366591085,91887,171783,False,cell_702,30.751,76.801,0,,
d77bb29e4ab0b9a0,9ee437dc57ad4b45,8bbbf10f3f7d9180,d3f2ce272fd8a03c,2025-09-01T04:00:59.114395,site1863.example,10.0.192.4,10.0.171.237,5228,TCP,82.38652653506924,92406,89222,False,cell_1454,30.727,76.777,0,,
7361d57e158f0f8b,afbc38fff4d938a7,8e0e7a91fcbfad83,1010730ad423c379,2025-09-01T04:01:32.620946,site1800.example,10.2.241.50,10.0.146.198,80,TCP,49.10903755476061,31806,57933,False,cell_183,30.7915,76.8415,0,,
e26fdd10fff5d6d7,232d043b4beb2ea1,2ce2ce379381f333,3421f95069ae5480,2025-09-01T04:01:37.363924,site1780.example,10.1.180.239,10.0.222.227,443,TCP,121.95423086013264,43532,45803,False,cell_1149,30.7745,76.8245,0,,
1bafcbb98b11e426,97b55f423f5c81b3,91bf641fbe54b721,841c47cc32874278,2025-09-01T04:01:39.052530,site1827.example,10.3.150.152,10.0.24.195,5228,TCP,51.81884742841013,31222,31407,False,cell_791,30.7955,76.8455,0,,
5c211f7e7a667808,2ed5b73fef9ac132,5c3627245a326e0b,0eb70967be903f93,2025-09-01T04:01:43.736732,site1760.example,10.3.132.142,10.0.219.252,5228,TCP,15.499215870800159,13702,6021,False,cell_1420,30.71,76.76,0,,
b1263a85a7136031,69c37df5f7f1a4db,f728eca79caf2799,cb1aea1d87fa6a8d,2025-09-01T04:01:57.946767,site1327.example,10.2.209.43,10.0.227.240,5228,TCP,88.09264267847122,33547,21600,False,cell_361,30.7805,76.8305,0,,
f994626a38a24563,948bbe924d2286d9,f2635d5df826e006,1fff9f75a572343d,2025-09-01T04:02:05.852561,site364.example,10.0.202.88,10.0.177.18,5228,TCP,59.697563497296635,31271,59679,False,cell_1172,30.786,76.836,0,,
277bb2440b6a50f9,524c64cbeafa855d,76d19f831630f75c,bfc280cf576d33f8,2025-09-01T04:02:06.336336,site1035.example,10.1.143.97,10.0.77.82,5228,TCP,26.50233188584158,71704,12566,False,cell_1019,30.7095,76.7595,0,,
f65564aba10466e8,57d2b4d73d3332e6,5ab6e66e5af27ebb,dfa3ec2206b7e912,2025-09-01T04:02:09.116224,site176.example,10.2.143.162,10.0.118.205,443,TCP,27.86909553712471,14276,6456,False,cell_868,30.734,76.784,0,,
4523e29024d209ca,94ec249779d690ff,c1b41663f678264f,f76ef78577ff7fdd,2025-09-01T04:02:26.839479,site366.example,10.2.114.67,10.0.176.243,5228,TCP,92.14869431635042,24968,14407,False,cell_1398,30.799,76.849,0,,
7cef57860c2286b0,6c4bb4525a499290,37ffa3d26848b547,d0e056ef4ec8422f,2025-09-01T04:02:40.102763,site184.example,10.3.154.145,10.0.42.153,5228,TCP,66.43000590302111,48572,7172,False,cell_906,30.753,76.803,0,,
37c04fde8d3026e8,4c654e6aa47c6cbd,8d656e7ac240ea33,7725002826aaecfc,2025-09-01T04:03:15.054124,site1207.example,10.2.135.89,10.0.211.31,443,TCP,114.57600588288489,35631,17483,False,cell_421,30.7105,76.7605,0,,
0ae699e04abbb22a,a4607d36223ea8cd,6e919fb6d4389c85,7f11978f5207ea26,2025-09-01T04:03:43.572585,site404.example,10.1.202.138,10.0.27.114,5228,TCP,38.206750796577154,50516,41940,False,cell_379,30.7895,76.8395,0,,
105e6fb49c28a842,b47c6b4df61238d5,4bb8d119390462eb,6bd963cc6d876ad7,2025-09-01T04:04:08.875010,site1176.example,10.3.202.57,10.0.149.180,80,TCP,23.53867182696582,7393,10232,False,cell_1044,30.722,76.772,0,,
39a8c9a4781be547,f9ca1dfddce2580b,9a47ecfc47f37fd5,1a1d1bba1b1c2e85,2025-09-01T04:04:30.099740,gmail.com,10.0.0.89,10.0.103.21,5060,UDP,43.26143553628263,15001,17798,False,cell_52,30.726,76.776,0,,
3bb634f6ce3bbe6e,69602b0eea22ab6d,f2cfcd0b16ca2ca3,29ace254ef0fa037,2025-09-01T04:04:45.371849,whatsapp.com,10.2.251.25,10.0.44.186,80,TCP,39.37999613267704,12091,10791,False,cell_1071,30.7355,76.7855,0,,
29de0412f0de9418,d16130566a738f8f,af09602c0dc76693,a3fef76f3a095c25,2025-09-01T04:04:48.560585,site1804.example,10.0.199.186,10.0.199.140,5228,TCP,36.83557838932386,12675,3507,False,cell_1203,30.7015,76.7515,0,,
610683e593c44458,cc9c9ce633446805,5ebe9987ad1c6937,3a2f1338230ffbae,2025-09-01T04:04:57.358970,site1678.example,10.2.191.37,10.0.62.80,443,TCP,24.55041615542558,31596,39358,False,cell_1576,30.788,76.838,0,,
342c3528e3f90af8,13a693f3b2f90270,1958f6318bfa4f95,787248300b7c60fb,2025-09-01T04:05:06.543126,site795.example,10.3.9.62,10.0.179.74,5228,TCP,25.249738529849694,21802,3032,False,cell_1101,30.7505,76.8005,0,,
a7fa990461d58a97,a4c7d62716156c6c,075beede02508d42,4b809ba197e11d0c,2025-09-01T04:05:08.028089,site1329.example,10.0.44.222,10.0.238.173,443,TCP,14.723410213776576,16133,19591,False,cell_969,30.7845,76.8345,0,,
1dde8e02a924d757,d2fb5ffcc67eff22,566d7b054a1690a5,63b57da9c47efcd0,2025-09-01T04:05:10.998301,site1170.example,10.1.43.234,10.0.194.63,80,TCP,36.890219271046995,26612,45647,False,cell_157,30.7785,76.8285,0,,
1decf0650e1673c9,98a22c4e8ec7a027,259c43c844abe9d6,153a5b95cc28d39f,2025-09-01T04:05:14.453941,site1850.example,10.0.217.206,10.0.17.49,443,TCP,18.5592555934137,5837,7068,False,cell_860,30.73,76.78,0,,
f368ed6da9477019,502c39e5a4f48f49,8a8a1512b9c92b8b,c3f816fb6585c228,2025-09-01T04:05:22.103747,site1.example,10.2.32.237,10.0.201.244,5228,TCP,97.03268528455477,90062,147100,False,cell_1515,30.7575,76.8075,0,,
4cf8dea2e07a8bef,2181be3b409477a3,99f4e28903b08f84,f128783f6cff49fd,2025-09-01T04:05:36.992842,site176.example,10.3.65.24,10.0.95.70,80,TCP,56.605513326418055,28694,36046,False,cell_769,30.7845,76.8345,0,,
e71f5a8dc4003b97,986ffb009485abc8,6d809cd6cc134bf1,41a72032d8b21e84,2025-09-01T04:05:43.349700,site1888.example,10.0.132.49,10.0.236.210,443,TCP,42.961514463275286,18552,32820,False,cell_1382,30.791,76.841,0,,
f6f89ded180fd3dd,f7bb034c1866d057,a3460f44e82e7417,a6ee5fc6a6cf1db0,2025-09-01T04:06:02.217141,site764.example,10.0.127.207,10.0.183.167,5228,TCP,156.19261760910683,20997,32143,False,cell_1084,30.742,76.792,0,,
3b6bf4dbe7043104,001e3360a819fe85,a8b9e1846134066d,595055380d227ab6,2025-09-01T04:06:10.809262,site1595.example,10.0.106.16,10.0.102.252,5228,TCP,22.944616011686954,21562,31899,False,cell_449,30.7245,76.7745,0,,
08ca0af0f205787b,4953cc6117ab1a5c,0e43aa7e4b20dafe,f5346954e9aeb0ed,2025-09-01T04:06:19.026020,site789.example,10.3.53.34,10.0.121.52,5228,TCP,97.46556531492216,13687,11699,False,cell_266,30.733,76.783,0,,
8d8e6c6156e5e6fd,ce9b8c410581ccf5,6b55401063b777ec,fb1e5623d6152d25,2025-09-01T04:06:19.114507,site653.example,10.0.228.241,10.0.180.72,443,TCP,32.496207840043425,11029,12165,False,cell_1252,30.726,76.776,0,,
237813cdbc9156a6,524c64cbeafa855d,76d19f831630f75c,bfc280cf576d33f8,2025-09-01T04:06:32.387112,site591.example,10.1.143.248,10.0.23.77,10841,UDP,4.118290857458801,15588,9806,False,cell_328,30.764,76.814,1,VOIP_SPOOF,ADHOC_VOIP_3706
f35825327975d3b6,be4a208cac216ce2,47123f219628d108,be5e44ce7d680c99,2025-09-01T04:06:37.338990,site306.example,10.0.178.130,10.0.238.195,80,TCP,56.3784678649517,10728,20445,False,cell_793,30.7965,76.8465,0,,
97ebcfd14350a13e,10b7e22a9c9643ec,8ac754671d03b754,d9c8226926e69d9e,2025-09-01T04:07:17.666956,site1895.example,10.2.95.160,10.0.113.158,5228,TCP,11.69814846500425,12669,14953,False,cell_1111,30.7555,76.8055,0,,
14dd99e64be412ac,964cd11b932b99d2,859c8a2d693b750b,de4e2665074b61dd,2025-09-01T04:07:21.614755,site469.example,10.0.251.59,10.0.142.170,10639,UDP,1.1983464553379721,10581,10651,False,cell_136,30.768,76.818,1,VOIP_SPOOF,ADHOC_VOIP_704
85aa3941c2fd70e6,31e6b343b1b4cefc,f3858a1172dca418,cf84ba574306c945,2025-09-01T04:07:43.524131,site60.example,10.1.23.111,10.0.97.122,5228,TCP,149.65227784508122,111064,137944,False,cell_1160,30.78,76.83,0,,
6824e2a9fe19d601,b934759230325607,b26d644538b0e626_swp,700159ba8af6508c,2025-09-01T04:07:50.703052,site54.example,10.3.94.73,10.0.42.70,80,TCP,17.35047013059522,12199,8631,False,cell_887,30.7435,76.7935,1,SIM_SWAP,ADHOC_SIM_4348
f7aad070d1eb39f2,680ea007d42d917e,4f4e87a701c54df5,2856ffe6ebda9055,2025-09-01T04:07:54.839790,site856.example,10.1.87.25,10.0.186.244,80,TCP,25.712259995376847,27877,17319,False,cell_919,30.7595,76.8095,0,,
146fb3f934e1849b,57d2b4d73d3332e6,5ab6e66e5af27ebb,dfa3ec2206b7e912,2025-09-01T04:07:56.575774,site1181.example,10.2.143.131,10.0.31.142,443,TCP,69.63897756676735,11031,11511,False,cell_868,30.734,76.784,0,,
6a545304b565e942,c1e009786d9a06c2,afc318fb2d65424b,38002c8bff52ff73,2025-09-01T04:08:05.081861,site168.example,10.1.27.247,10.0.116.130,80,TCP,164.8086978897763,240487,279329,False,cell_1381,30.7905,76.8405,0,,
6439ff3e675e38ac,e52bbc2b09d0bed0,fd26979b7b450e5b,0cb8841f4e19a893,2025-09-01T04:08:39.219788,site959.example,10.3.190.163,10.0.194.94,5228,TCP,139.63853243071696,50628,41944,False,cell_1258,30.729,76.779,0,,
f476247e94cc7f4e,0ead65c44e43ac49,849c7cbdfdd91bdb,0bb2e99f159807e3,2025-09-01T04:08:45.495721,google.com,10.2.130.148,10.0.10.219,10000,TCP,48.38869023541112,8370,15005,False,cell_370,30.785,76.835,0,,
5638462012d2dc65,961ce4bea94d0a82,e16c3c03c28536df,7ba57563bebc65fc,2025-09-01T04:08:46.551274,site27.example,10.1.20.124,10.0.248.164,443,TCP,22.260930212687423,47496,35908,False,cell_1149,30.7745,76.8245,0,,
b5bea0b3ea57cfdf,7c71559716080b53,e2f74b9b1119adc0,d514630df16b8034,2025-09-01T04:08:48.440832,site1701.example,10.1.66.18,10.0.53.48,80,TCP,58.44231597433706,50313,29476,False,cell_1489,30.7445,76.7945,0,,
4d6cfffa60f56e7c,209a2a73d99e8256,864bf556aeee9fc1,6422dfe30912c23f,2025-09-01T04:08:58.393387,site992.example,10.3.181.240,10.0.88.177,443,TCP,56.272544098929835,37561,35750,False,cell_470,30.735,76.785,0,,
aca359d5163dd85c,803ff681aa68420b,ee1f2dda089dc0e4,aaf9be92af2bed72,2025-09-01T04:09:00.323905,site6.example,10.3.206.215,10.0.103.3,5228,TCP,7.878500351939703,5725,5182,False,cell_536,30.768,76.818,0,,
10ddb13953fdbb8d,9d9ce09af552b7ac,57a367b4b959cea8,ad63af4f42ca404b,2025-09-01T04:09:17.169961,site1410.example,10.1.232.43,10.0.115.27,5228,TCP,77.6809869893149,28448,3920,False,cell_1010,30.705,76.755,0,,
0c346d8949ab7356,e90cbbed4f6143ad,b789180ac40f453d,fb4ebdfef699fa50,2025-09-01T04:09:18.035160,site1770.example,10.2.107.67,10.0.230.139,443,TCP,28.80352044035599,2693,797,True,cell_1286,30.743,76.793,0,,
0cadcc0abf30ecb9,54b50a968b7778a8,8d51018cfdb1dc2c,03ea7a33e693d301,2025-09-01T04:10:08.657884,site1034.example,10.0.126.127,10.0.92.202,5228,TCP,68.85419212119288,274227,42148,False,cell_517,30.7585,76.8085,0,,
cf42714ad2467d28,85a161b48549109a,cbd8acad5018721f,3843fdd79d3bdf49,2025-09-01T04:10:16.620948,site381.example,10.2.112.231,10.0.155.175,80,TCP,30.949191740749292,44377,51994,False,cell_1014,30.707,76.757,0,,
19c292c25ef6ad71,34ce062ebdb05c76,2e257e6f1148d7be,bd4934fd2adc64c6,2025-09-01T04:10:19.950823,site906.example,10.2.82.107,10.0.205.61,80,TCP,42.062513213259244,37654,43729,False,cell_1415,30.7075,76.7575,0,,
522fb7d570ea5206,b121431698058c24,443b9c5d637ce314,cccaba659ad56f2a,2025-09-01T04:10:27.508862,sms-gateway.example,10.0.249.63,10.0.31.174,5228,TCP,1.6685153359692868,43,1780,False,cell_104,30.752,76.802,1,OTP_REDIRECTION,ADHOC_OTP_4093
